x,y,species median
356.0,356.0,0.22317126
357.0,357.0,0.004218552
358.0,358.0,0.07276496
359.0,359.0,0.012834621
360.0,360.0,0.21539322
361.0,361.0,0.32984212
362.0,362.0,0.015172028
363.0,363.0,0.40308288
364.0,364.0,0.1251431
365.0,365.0,0.18857807
366.0,366.0,0.06710379
367.0,367.0,0.18414807
368.0,368.0,0.04298927
369.0,369.0,0.68138355
370.0,370.0,0.13157937
371.0,371.0,0.009588748
372.0,372.0,0.0066333143
373.0,373.0,0.032379415
374.0,374.0,0.20806928
375.0,375.0,2.3147146E-5
376.0,376.0,0.32009223
377.0,377.0,0.00607461
378.0,378.0,0.3444305
379.0,379.0,0.0036051087
380.0,380.0,0.007719342
381.0,381.0,6.7272567E-4
382.0,382.0,0.1047437
383.0,383.0,0.4003804
384.0,384.0,0.017775368
385.0,385.0,0.06903799
386.0,386.0,0.0037380157
387.0,387.0,0.16349576
388.0,388.0,0.0040842853
389.0,389.0,0.67277384
390.0,390.0,0.08200199
391.0,391.0,0.5518518
392.0,392.0,0.0048034894
393.0,393.0,0.36726227
394.0,394.0,0.0082017435
395.0,395.0,0.63534087
396.0,396.0,0.008609357
397.0,397.0,0.2568902
398.0,398.0,0.104381114
399.0,399.0,0.43019137
400.0,400.0,0.4588133
401.0,401.0,0.43763
402.0,402.0,0.031550415
403.0,403.0,0.0010457467
404.0,404.0,0.42058262
405.0,405.0,0.3513257
406.0,406.0,0.024367545
407.0,407.0,0.37039673
408.0,408.0,0.007995252
409.0,409.0,0.04378367
410.0,410.0,9.2180615E-4
411.0,411.0,0.6606244
412.0,412.0,0.8466929
413.0,413.0,0.014872734
414.0,414.0,0.31809393
415.0,415.0,0.13808109
416.0,416.0,0.039018642
417.0,417.0,0.011928847
418.0,418.0,0.3376085
419.0,419.0,0.011150889
420.0,420.0,0.13297316
421.0,421.0,0.02118961
422.0,422.0,0.011000466
423.0,423.0,0.012158606
424.0,424.0,0.45312715
425.0,425.0,0.092728786
426.0,426.0,0.30126932
427.0,427.0,0.029634899
428.0,428.0,0.21715729
429.0,429.0,0.0056542177
430.0,430.0,0.76875967
431.0,431.0,0.4778949
432.0,432.0,3.5542957E-4
433.0,433.0,0.004857875
434.0,434.0,0.55949336
435.0,435.0,0.03598782
436.0,436.0,0.0078012827
437.0,437.0,0.03247097
438.0,438.0,0.006296698
439.0,439.0,0.055095665
440.0,440.0,0.0010976059
441.0,441.0,0.08540731
442.0,442.0,0.45755637
443.0,443.0,0.0017252407
444.0,444.0,0.6282287
445.0,445.0,9.428404E-4
446.0,446.0,0.021846995
447.0,447.0,0.38808167
448.0,448.0,0.07513681
449.0,449.0,0.11295723
450.0,450.0,0.00837431
451.0,451.0,0.0032507265
452.0,452.0,0.8350522
453.0,453.0,0.67240083
454.0,454.0,0.010465852
455.0,455.0,0.0429616
456.0,456.0,0.023417082
457.0,457.0,0.020572089
458.0,458.0,0.97866684
459.0,459.0,0.3497156
460.0,460.0,0.023227384
461.0,461.0,4.428926E-4
462.0,462.0,0.0033468348
463.0,463.0,0.32886055
464.0,464.0,0.0045103296
465.0,465.0,0.3220933
466.0,466.0,0.9469854
467.0,467.0,0.103775464
468.0,468.0,0.008131114
469.0,469.0,0.25557005
470.0,470.0,0.019146195
471.0,471.0,7.446155E-5
472.0,472.0,6.1621427E-6
473.0,473.0,9.059938E-6
474.0,474.0,0.3126569
475.0,475.0,5.4506067E-4
476.0,476.0,0.005052445
477.0,477.0,4.7912344E-4
478.0,478.0,0.13201132
479.0,479.0,0.56400824
480.0,480.0,0.4169881
481.0,481.0,0.48253036
482.0,482.0,0.14078127
483.0,483.0,0.3402706
484.0,484.0,0.12745753
485.0,485.0,0.18187508
486.0,486.0,0.23221906
487.0,487.0,0.06813719
488.0,488.0,0.0011641015
489.0,489.0,0.34563395
490.0,490.0,0.018854944
491.0,491.0,0.081622064
492.0,492.0,0.808909
493.0,493.0,0.15442476
494.0,494.0,0.4434708
495.0,495.0,0.25883722
496.0,496.0,0.13721684
497.0,497.0,0.78120893
498.0,498.0,0.7160882
499.0,499.0,0.4106125
500.0,500.0,0.058572263
501.0,501.0,0.1576152
502.0,502.0,0.08424715
503.0,503.0,0.57926655
504.0,504.0,0.2620443
505.0,505.0,0.035411455
506.0,506.0,0.95016456
507.0,507.0,0.034895472
508.0,508.0,0.1467058
509.0,509.0,0.0074889744
510.0,510.0,0.063057356
511.0,511.0,0.001613846
512.0,512.0,0.024783613
513.0,513.0,0.8310675
514.0,514.0,0.1793473
515.0,515.0,0.28885165
516.0,516.0,0.0038905377
517.0,517.0,0.013466768
518.0,518.0,0.012153936
519.0,519.0,0.16039938
520.0,520.0,0.46035868
521.0,521.0,0.0019970424
522.0,522.0,0.0027036923
523.0,523.0,0.012053664
524.0,524.0,0.8348246
525.0,525.0,7.958573E-5
526.0,526.0,0.0060068406
527.0,527.0,0.009756855
528.0,528.0,0.07512824
529.0,529.0,0.061722893
530.0,530.0,0.014453681
531.0,531.0,0.7630481
532.0,532.0,0.41653994
533.0,533.0,2.6924987E-5
534.0,534.0,0.016714297
535.0,535.0,0.16673453
536.0,536.0,0.9868593
537.0,537.0,0.035845198
538.0,538.0,0.16945125
539.0,539.0,0.78816044
540.0,540.0,0.43141484
541.0,541.0,0.89096403
542.0,542.0,0.44246796
543.0,543.0,0.63984615
544.0,544.0,0.1915558
545.0,545.0,0.03710001
546.0,546.0,0.310776
547.0,547.0,0.5864842
548.0,548.0,0.014456566
549.0,549.0,0.0077577885
550.0,550.0,0.4915101
551.0,551.0,0.7695551
552.0,552.0,0.55204535
553.0,553.0,0.2922705
554.0,554.0,0.0020789383
555.0,555.0,0.2533291
556.0,556.0,0.080113254
557.0,557.0,0.5911421
558.0,558.0,0.53099453
559.0,559.0,0.9499491
560.0,560.0,0.0023457846
561.0,561.0,0.057662863
562.0,562.0,0.4786421
563.0,563.0,0.02870032
564.0,564.0,0.28563437
565.0,565.0,0.6647555
566.0,566.0,0.323514
567.0,567.0,0.0812892
568.0,568.0,0.0019755021
569.0,569.0,0.8267467
570.0,570.0,0.12605526
571.0,571.0,0.50700855
572.0,572.0,0.013047863
573.0,573.0,0.08210093
574.0,574.0,0.7450434
575.0,575.0,0.005014914
576.0,576.0,0.6286178
577.0,577.0,0.0022085921
578.0,578.0,0.0067020855
579.0,579.0,0.26067325
580.0,580.0,0.0024966411
581.0,581.0,0.39966217
582.0,582.0,0.18413715
583.0,583.0,0.034973286
584.0,584.0,0.8146056
585.0,585.0,0.0492047
586.0,586.0,0.007220237
587.0,587.0,0.0047693397
588.0,588.0,0.42224208
589.0,589.0,0.0040441845
590.0,590.0,0.23805998
591.0,591.0,0.031580757
592.0,592.0,0.022330081
593.0,593.0,0.33204126
594.0,594.0,0.12697804
595.0,595.0,0.4510001
596.0,596.0,0.34307203
597.0,597.0,0.45524293
598.0,598.0,0.36707804
599.0,599.0,0.00754362
600.0,600.0,0.007418774
601.0,601.0,0.0021380067
602.0,602.0,0.13901836
603.0,603.0,0.011672605
604.0,604.0,7.953811E-4
605.0,605.0,0.09328028
606.0,606.0,0.004957506
607.0,607.0,0.006570235
608.0,608.0,0.008173318
609.0,609.0,0.2581445
610.0,610.0,0.03340678
611.0,611.0,4.7608248E-7
612.0,612.0,4.4551957E-4
613.0,613.0,0.015305584
614.0,614.0,9.362756E-5
615.0,615.0,0.22145863
616.0,616.0,0.010059814
617.0,617.0,0.0077198516
618.0,618.0,0.4469883
619.0,619.0,0.022266917
620.0,620.0,0.0034187527
621.0,621.0,0.08524461
622.0,622.0,0.4182742
623.0,623.0,0.03470842
624.0,624.0,0.031295497
625.0,625.0,0.0061982716
626.0,626.0,0.034777798
627.0,627.0,0.3074774
628.0,628.0,0.6990582
629.0,629.0,0.0873283
630.0,630.0,9.258397E-4
631.0,631.0,0.20570914
632.0,632.0,0.011329668
633.0,633.0,0.18855233
634.0,634.0,0.4662787
635.0,635.0,0.01284407
636.0,636.0,0.3812569
637.0,637.0,0.0054890257
638.0,638.0,0.05946935
639.0,639.0,8.744664E-4
640.0,640.0,0.18919072
641.0,641.0,0.095313504
642.0,642.0,2.9984885E-4
643.0,643.0,0.012712047
644.0,644.0,0.23013021
645.0,645.0,0.11651229
646.0,646.0,0.008224104
647.0,647.0,0.75692296
648.0,648.0,0.7798619
649.0,649.0,0.70394665
650.0,650.0,0.48252028
651.0,651.0,0.0027493855
652.0,652.0,0.091867656
653.0,653.0,0.03358537
654.0,654.0,0.019033644
655.0,655.0,0.0055265287
656.0,656.0,0.005147033
657.0,657.0,0.29177445
658.0,658.0,0.07768622
659.0,659.0,0.01447508
660.0,660.0,0.019345798
661.0,661.0,0.38916332
662.0,662.0,0.94105023
663.0,663.0,0.072560586
664.0,664.0,0.0077225775
665.0,665.0,0.36226973
666.0,666.0,0.39600056
667.0,667.0,0.93424934
668.0,668.0,0.24526714
669.0,669.0,0.36750072
670.0,670.0,0.0013072826
671.0,671.0,0.13777876
672.0,672.0,0.46753347
673.0,673.0,0.0629336
674.0,674.0,0.2022886
675.0,675.0,0.013323881
676.0,676.0,0.64546543
677.0,677.0,0.15446557
678.0,678.0,0.01536302
679.0,679.0,0.1817622
680.0,680.0,0.6348838
681.0,681.0,0.08598262
682.0,682.0,0.007600608
683.0,683.0,0.047317524
684.0,684.0,0.0043929885
685.0,685.0,0.008309142
686.0,686.0,0.42017585
687.0,687.0,0.0014108386
688.0,688.0,0.026437702
689.0,689.0,0.015071212
690.0,690.0,0.0034775345
691.0,691.0,0.061679974
692.0,692.0,0.010581827
693.0,693.0,0.008701272
694.0,694.0,0.002463526
695.0,695.0,0.54249436
696.0,696.0,0.60910344
697.0,697.0,0.47727278
698.0,698.0,0.011145485
699.0,699.0,0.16565926
700.0,700.0,0.13351461
701.0,701.0,0.50248164
702.0,702.0,0.27671677
703.0,703.0,0.09850278
704.0,704.0,0.002933453
705.0,705.0,0.46855247
706.0,706.0,9.227616E-4
707.0,707.0,0.022096846
708.0,708.0,0.114168234
709.0,709.0,0.18813604
710.0,710.0,0.0710754
711.0,711.0,0.069750674
712.0,712.0,0.5901734
713.0,713.0,0.08613577
714.0,714.0,0.047082502
715.0,715.0,0.062341843
716.0,716.0,0.111780316
717.0,717.0,0.0046258667
718.0,718.0,0.16292335
719.0,719.0,0.9569553
720.0,720.0,0.0076121003
721.0,721.0,0.10540353
722.0,722.0,0.023554083
723.0,723.0,0.03528921
724.0,724.0,0.006192645
725.0,725.0,0.5808061
726.0,726.0,0.17146215
727.0,727.0,0.6213003
728.0,728.0,0.097908184
729.0,729.0,0.62198573
730.0,730.0,0.18222941
731.0,731.0,0.022846928
732.0,732.0,0.012998209
733.0,733.0,0.59058917
734.0,734.0,3.920983E-5
735.0,735.0,0.027679058
736.0,736.0,0.0400631
737.0,737.0,0.0058273226
738.0,738.0,0.10215636
739.0,739.0,0.03966553
740.0,740.0,0.043661114
741.0,741.0,0.031269163
742.0,742.0,0.34929729
743.0,743.0,0.02221115
744.0,744.0,0.10107229
745.0,745.0,0.3453082
746.0,746.0,0.0010897082
747.0,747.0,0.70140064
748.0,748.0,0.29237756
749.0,749.0,0.27398315
750.0,750.0,0.012654476
751.0,751.0,0.013988153
752.0,752.0,0.022641877
753.0,753.0,0.025344273
754.0,754.0,0.08125423
755.0,755.0,0.0021465714
756.0,756.0,0.5090644
757.0,757.0,0.006189365
758.0,758.0,0.24918301
759.0,759.0,0.015631821
760.0,760.0,0.13086149
761.0,761.0,0.016950507
762.0,762.0,0.57577753
763.0,763.0,0.77653664
764.0,764.0,0.01658065
765.0,765.0,0.013024241
766.0,766.0,0.95171535
767.0,767.0,0.17151122
768.0,768.0,0.009665709
769.0,769.0,0.8717331
770.0,770.0,0.002454004
771.0,771.0,0.31862912
772.0,772.0,0.07362887
773.0,773.0,0.040077887
774.0,774.0,0.0071750386
775.0,775.0,0.019051323
776.0,776.0,0.0037012799
777.0,777.0,0.7782178
778.0,778.0,0.021361126
779.0,779.0,0.44867557
780.0,780.0,0.07746924
781.0,781.0,0.39198646
782.0,782.0,0.9087169
783.0,783.0,0.0071365647
784.0,784.0,0.0050326195
785.0,785.0,0.05225335
786.0,786.0,0.37013865
787.0,787.0,0.3040246
788.0,788.0,3.05116E-6
789.0,789.0,0.0075690853
790.0,790.0,3.3116288E-4
791.0,791.0,0.0081703495
792.0,792.0,0.27451456
793.0,793.0,0.9648126
794.0,794.0,0.019173687
795.0,795.0,0.0014782369
796.0,796.0,0.0036740114
797.0,797.0,0.13728386
798.0,798.0,0.055417154
799.0,799.0,0.08895079
800.0,800.0,0.03332142
801.0,801.0,3.7010308E-4
802.0,802.0,0.3721105
803.0,803.0,0.4343615
804.0,804.0,0.5576043
805.0,805.0,0.3694166
806.0,806.0,0.0034372227
807.0,807.0,0.068650335
808.0,808.0,1.581546E-10
809.0,809.0,0.26118252
810.0,810.0,0.021114435
811.0,811.0,0.06668414
812.0,812.0,0.6354748
813.0,813.0,0.10273628
814.0,814.0,0.043393955
815.0,815.0,0.0053175595
816.0,816.0,0.1226715
817.0,817.0,0.3590462
818.0,818.0,0.22009526
819.0,819.0,2.156731E-4
820.0,820.0,0.05548857
821.0,821.0,5.954202E-4
822.0,822.0,0.01008061
823.0,823.0,0.088718556
824.0,824.0,0.35776192
825.0,825.0,0.05420305
826.0,826.0,0.96385807
827.0,827.0,0.015219886
828.0,828.0,0.09442286
829.0,829.0,0.509857
830.0,830.0,0.032954723
831.0,831.0,0.08074835
832.0,832.0,0.011668327
833.0,833.0,0.6569421
834.0,834.0,0.9335956
835.0,835.0,0.76868546
836.0,836.0,0.82242864
837.0,837.0,0.46364018
838.0,838.0,0.087817
839.0,839.0,0.19331224
840.0,840.0,0.2545754
841.0,841.0,4.75621E-4
842.0,842.0,0.23888972
843.0,843.0,0.19033186
844.0,844.0,0.00438624
845.0,845.0,0.27644527
846.0,846.0,0.44798246
847.0,847.0,0.27382302
848.0,848.0,0.0026293616
849.0,849.0,0.26395643
850.0,850.0,0.30881995
851.0,851.0,0.18806596
852.0,852.0,0.9002917
853.0,853.0,0.020861927
854.0,854.0,0.08690436
855.0,855.0,0.74240243
856.0,856.0,0.0044741402
857.0,857.0,0.20800704
858.0,858.0,0.11844491
859.0,859.0,4.5046242E-4
860.0,860.0,4.234668E-11
861.0,861.0,0.584857
862.0,862.0,0.044331793
863.0,863.0,0.003146764
864.0,864.0,0.018817794
865.0,865.0,0.6836841
866.0,866.0,6.694972E-4
867.0,867.0,0.55153364
868.0,868.0,0.028338186
869.0,869.0,0.03837737
870.0,870.0,0.0012110698
871.0,871.0,0.97724026
872.0,872.0,0.012427086
873.0,873.0,5.918895E-4
874.0,874.0,7.5115793E-4
875.0,875.0,0.02229837
876.0,876.0,0.008931415
877.0,877.0,0.077406466
878.0,878.0,0.016623108
879.0,879.0,0.028037949
880.0,880.0,0.4869138
881.0,881.0,0.002455179
882.0,882.0,0.7649693
883.0,883.0,0.07075476
884.0,884.0,0.002986067
885.0,885.0,0.6910025
886.0,886.0,0.73843944
887.0,887.0,0.0027406476
888.0,888.0,0.62089837
889.0,889.0,0.001111253
890.0,890.0,0.6618663
891.0,891.0,0.5409348
892.0,892.0,0.019351337
893.0,893.0,0.570352
894.0,894.0,0.86272854
895.0,895.0,7.3113904E-4
896.0,896.0,0.35541773
897.0,897.0,0.01618373
898.0,898.0,0.009190584
899.0,899.0,0.022735324
900.0,900.0,0.07501655
901.0,901.0,0.91551995
902.0,902.0,0.08747527
903.0,903.0,4.8637943E-4
904.0,904.0,0.072005786
905.0,905.0,0.60598385
906.0,906.0,0.09942182
907.0,907.0,0.029499993
908.0,908.0,0.13354947
909.0,909.0,0.0041621868
910.0,910.0,0.038386695
911.0,911.0,0.0026886854
912.0,912.0,0.5089438
913.0,913.0,0.12545612
914.0,914.0,0.017434329
915.0,915.0,0.007455385
916.0,916.0,0.0013891172
917.0,917.0,0.018116869
918.0,918.0,0.0014082228
919.0,919.0,0.003086415
920.0,920.0,0.010587626
921.0,921.0,0.005122028
922.0,922.0,0.09282937
923.0,923.0,0.28659013
924.0,924.0,0.829783
925.0,925.0,0.06521934
926.0,926.0,0.023510579
927.0,927.0,0.41652304
928.0,928.0,0.45131758
929.0,929.0,0.023548136
930.0,930.0,0.22806431
931.0,931.0,0.2950883
932.0,932.0,6.72506E-5
933.0,933.0,0.3325413
934.0,934.0,0.9363897
935.0,935.0,0.368158
936.0,936.0,0.003940842
937.0,937.0,0.37344143
938.0,938.0,0.03014613
939.0,939.0,0.06056206
940.0,940.0,0.009504103
941.0,941.0,0.030384513
942.0,942.0,0.005063883
943.0,943.0,6.277655E-4
944.0,944.0,0.01579195
945.0,945.0,0.07499825
946.0,946.0,0.10108095
947.0,947.0,0.31473875
948.0,948.0,0.04178298
949.0,949.0,5.041099E-4
950.0,950.0,0.016933322
951.0,951.0,0.37317452
952.0,952.0,0.22085163
953.0,953.0,0.42671114
954.0,954.0,0.06901839
955.0,955.0,0.9099359
956.0,956.0,0.0062532113
957.0,957.0,0.0057284087
958.0,958.0,0.6187719
959.0,959.0,0.7424633
960.0,960.0,0.01617544
961.0,961.0,0.025656365
962.0,962.0,0.0011618563
963.0,963.0,0.14627652
964.0,964.0,0.941639
965.0,965.0,0.015130401
966.0,966.0,0.032896224
967.0,967.0,0.97618794
968.0,968.0,0.0032731714
969.0,969.0,0.024113368
970.0,970.0,0.0077842376
971.0,971.0,0.1225104
972.0,972.0,0.055888735
973.0,973.0,0.0021424806
974.0,974.0,0.0046236627
975.0,975.0,0.14668088
976.0,976.0,0.009959866
977.0,977.0,0.08609977
978.0,978.0,0.01121172
979.0,979.0,0.00463216
980.0,980.0,0.8859896
981.0,981.0,0.0043652244
