x,y,species median
631.0,631.0,0.30956855
632.0,632.0,0.15096064
633.0,633.0,0.64396065
634.0,634.0,0.38353044
635.0,635.0,0.11337298
636.0,636.0,0.50832486
637.0,637.0,0.91100705
638.0,638.0,0.82248354
639.0,639.0,0.45771492
640.0,640.0,0.2086497
641.0,641.0,0.033354808
642.0,642.0,0.34581572
643.0,643.0,0.43761194
644.0,644.0,0.2678194
645.0,645.0,0.100076586
646.0,646.0,0.7224217
647.0,647.0,0.44213665
648.0,648.0,0.34271675
649.0,649.0,0.33341882
650.0,650.0,0.5671042
651.0,651.0,0.4727627
652.0,652.0,0.39314535
653.0,653.0,0.4968171
654.0,654.0,0.22957566
655.0,655.0,0.49746442
656.0,656.0,0.31761426
657.0,657.0,0.05948815
658.0,658.0,0.46531117
659.0,659.0,0.0028674908
660.0,660.0,0.9450158
661.0,661.0,0.6549804
662.0,662.0,0.047978878
663.0,663.0,0.07835214
664.0,664.0,0.36257654
665.0,665.0,0.45472732
666.0,666.0,0.47184798
667.0,667.0,0.6538397
668.0,668.0,0.45842886
669.0,669.0,0.11074445
670.0,670.0,0.050818484
671.0,671.0,0.33520597
672.0,672.0,0.043722477
673.0,673.0,0.12294759
674.0,674.0,0.4954941
675.0,675.0,0.0077957422
676.0,676.0,0.13477248
677.0,677.0,0.41436407
678.0,678.0,1.652895E-4
679.0,679.0,0.79800427
680.0,680.0,0.9093872
681.0,681.0,0.2683775
682.0,682.0,0.007977459
683.0,683.0,0.25515762
684.0,684.0,0.084461175
685.0,685.0,0.028852299
686.0,686.0,0.14772289
687.0,687.0,0.8173233
688.0,688.0,0.8835804
689.0,689.0,0.8854803
690.0,690.0,0.24250002
691.0,691.0,0.5367309
692.0,692.0,0.8352533
693.0,693.0,0.26428458
694.0,694.0,0.5698217
695.0,695.0,0.7289435
696.0,696.0,0.70334923
697.0,697.0,0.32341754
698.0,698.0,0.8002803
699.0,699.0,0.08168175
700.0,700.0,0.39060643
701.0,701.0,0.6971787
702.0,702.0,0.7379472
703.0,703.0,0.42288852
704.0,704.0,0.8614247
705.0,705.0,0.14083467
706.0,706.0,0.3123594
707.0,707.0,0.5244405
708.0,708.0,8.75228E-6
709.0,709.0,0.13536139
710.0,710.0,0.114037834
711.0,711.0,0.10775332
712.0,712.0,0.6052946
713.0,713.0,0.82294834
714.0,714.0,0.1325769
715.0,715.0,0.049403563
716.0,716.0,0.31942332
717.0,717.0,0.74048173
718.0,718.0,0.64501035
719.0,719.0,0.6839472
720.0,720.0,0.0865722
721.0,721.0,0.6023806
722.0,722.0,0.47964835
723.0,723.0,0.39111483
724.0,724.0,0.4253274
725.0,725.0,0.0037332017
726.0,726.0,0.8215845
727.0,727.0,0.24714696
728.0,728.0,0.501042
729.0,729.0,0.48834264
730.0,730.0,0.16982771
731.0,731.0,0.3749301
732.0,732.0,0.2172399
733.0,733.0,0.7696179
734.0,734.0,0.4007799
735.0,735.0,0.8703135
736.0,736.0,0.00835663
737.0,737.0,0.6324149
738.0,738.0,0.36622795
739.0,739.0,4.8844482E-5
740.0,740.0,0.44276097
741.0,741.0,0.3354036
742.0,742.0,0.06064905
743.0,743.0,0.3431897
744.0,744.0,0.33742636
745.0,745.0,0.42103675
746.0,746.0,0.03023026
747.0,747.0,0.29881755
748.0,748.0,0.0582405
749.0,749.0,0.5338011
750.0,750.0,0.3910533
751.0,751.0,0.24043287
752.0,752.0,0.5991674
753.0,753.0,0.14358486
754.0,754.0,0.9225862
755.0,755.0,0.8200461
756.0,756.0,0.2327177
757.0,757.0,0.8349175
758.0,758.0,0.76348156
759.0,759.0,0.3086231
760.0,760.0,0.3835792
761.0,761.0,0.3166634
762.0,762.0,0.46799392
763.0,763.0,0.23305579
764.0,764.0,0.37307522
765.0,765.0,0.67996335
766.0,766.0,0.008280764
767.0,767.0,0.60304695
768.0,768.0,0.5852441
769.0,769.0,0.14405242
770.0,770.0,0.48271388
771.0,771.0,0.41475755
772.0,772.0,9.679406E-4
773.0,773.0,0.34144822
774.0,774.0,0.5885731
775.0,775.0,0.39590442
776.0,776.0,0.18869883
777.0,777.0,0.21778287
778.0,778.0,0.12584233
779.0,779.0,0.46402705
780.0,780.0,0.54609156
781.0,781.0,0.374403
782.0,782.0,0.84511906
783.0,783.0,0.17845854
784.0,784.0,0.044853892
785.0,785.0,0.37365964
786.0,786.0,0.073192894
787.0,787.0,0.27618822
788.0,788.0,0.006113356
789.0,789.0,0.3255567
790.0,790.0,0.029762922
791.0,791.0,0.45471928
792.0,792.0,0.4034486
793.0,793.0,0.16798347
794.0,794.0,0.109136745
795.0,795.0,0.53076744
796.0,796.0,0.025617756
797.0,797.0,0.62651265
798.0,798.0,0.34349772
799.0,799.0,0.48627535
800.0,800.0,0.25423014
801.0,801.0,0.32784194
802.0,802.0,0.39125988
803.0,803.0,0.5031526
804.0,804.0,0.00895987
805.0,805.0,0.3125752
806.0,806.0,0.002971308
807.0,807.0,0.122689836
808.0,808.0,0.1673759
809.0,809.0,0.32178912
810.0,810.0,0.1506443
811.0,811.0,0.32783744
812.0,812.0,0.45923376
813.0,813.0,0.0017005735
814.0,814.0,0.15286988
815.0,815.0,0.41773412
816.0,816.0,0.86982036
817.0,817.0,0.17215997
818.0,818.0,0.7320358
819.0,819.0,0.45288715
820.0,820.0,0.076276995
821.0,821.0,0.56957644
822.0,822.0,0.49420148
823.0,823.0,0.4600138
824.0,824.0,0.5629876
825.0,825.0,1.6595233E-4
826.0,826.0,0.085529424
827.0,827.0,0.401388
828.0,828.0,0.9121028
829.0,829.0,0.46842968
830.0,830.0,0.2600742
831.0,831.0,0.04368511
832.0,832.0,0.23960783
833.0,833.0,0.40258795
834.0,834.0,0.58742166
835.0,835.0,0.066362634
836.0,836.0,0.5065368
837.0,837.0,0.26259783
838.0,838.0,0.069645785
839.0,839.0,0.21242242
840.0,840.0,0.24237444
841.0,841.0,0.12461785
842.0,842.0,0.28452808
843.0,843.0,0.9204946
844.0,844.0,3.1038227E-5
845.0,845.0,0.51030594
846.0,846.0,0.40894786
847.0,847.0,0.27966982
848.0,848.0,0.8958658
849.0,849.0,0.18393153
850.0,850.0,0.17608775
851.0,851.0,0.4429742
852.0,852.0,0.14691173
853.0,853.0,0.53402823
854.0,854.0,0.487538
855.0,855.0,0.43318692
856.0,856.0,0.008787572
857.0,857.0,0.05157181
858.0,858.0,0.20268853
859.0,859.0,0.42614436
860.0,860.0,0.19530098
861.0,861.0,0.8662718
862.0,862.0,0.5445889
863.0,863.0,0.3838333
864.0,864.0,0.5527483
865.0,865.0,0.8503759
866.0,866.0,0.8486405
867.0,867.0,0.21221803
868.0,868.0,0.18551655
869.0,869.0,0.43961754
870.0,870.0,0.65301985
871.0,871.0,0.5885106
872.0,872.0,0.022767652
873.0,873.0,0.059758533
874.0,874.0,0.046565827
875.0,875.0,0.1458346
876.0,876.0,0.54688144
877.0,877.0,0.96308726
878.0,878.0,0.051469967
879.0,879.0,0.3467793
880.0,880.0,0.42262274
881.0,881.0,0.51332253
882.0,882.0,0.25472155
883.0,883.0,2.2181162E-5
884.0,884.0,0.23364471
885.0,885.0,0.51086414
886.0,886.0,0.33595863
887.0,887.0,0.821447
888.0,888.0,0.02979066
889.0,889.0,0.3126314
890.0,890.0,0.8898008
891.0,891.0,1.0445824E-4
892.0,892.0,0.43183973
893.0,893.0,0.37566045
894.0,894.0,1.5266362E-5
895.0,895.0,0.041465417
896.0,896.0,0.6908425
897.0,897.0,0.4033579
898.0,898.0,0.085937805
899.0,899.0,0.29107997
900.0,900.0,0.4962621
901.0,901.0,0.10979602
902.0,902.0,0.39562145
903.0,903.0,0.30688152
904.0,904.0,0.55387527
905.0,905.0,0.3799597
906.0,906.0,0.070804805
907.0,907.0,1.221037E-5
908.0,908.0,0.42246684
909.0,909.0,0.41293755
910.0,910.0,0.10017649
911.0,911.0,1.072337E-5
912.0,912.0,0.20946845
913.0,913.0,0.005878299
914.0,914.0,0.043842133
915.0,915.0,0.07926171
916.0,916.0,0.612205
917.0,917.0,0.049291376
918.0,918.0,0.36469978
919.0,919.0,0.45279163
920.0,920.0,0.0010453903
921.0,921.0,0.4123202
922.0,922.0,0.21875721
923.0,923.0,0.49691525
924.0,924.0,0.029642347
925.0,925.0,0.45738342
926.0,926.0,0.4508452
927.0,927.0,0.015439919
928.0,928.0,0.49641553
929.0,929.0,0.4767974
930.0,930.0,0.42976233
931.0,931.0,0.8778157
932.0,932.0,0.4985093
933.0,933.0,4.8952765E-4
934.0,934.0,0.8501417
935.0,935.0,0.19501023
936.0,936.0,0.0065494245
937.0,937.0,0.16272743
938.0,938.0,0.85941404
939.0,939.0,0.52351105
940.0,940.0,0.08798579
941.0,941.0,0.50896317
942.0,942.0,0.93490875
943.0,943.0,0.86774564
944.0,944.0,0.15776365
945.0,945.0,0.03677226
946.0,946.0,0.19311452
947.0,947.0,0.24997808
948.0,948.0,0.051723275
949.0,949.0,1.3221117E-5
950.0,950.0,0.8005736
951.0,951.0,0.3862402
952.0,952.0,0.82024956
953.0,953.0,0.13055657
954.0,954.0,7.0574036E-4
955.0,955.0,7.1003444E-5
956.0,956.0,0.8600185
957.0,957.0,0.22104831
958.0,958.0,0.50214803
959.0,959.0,0.3995915
960.0,960.0,0.6425157
961.0,961.0,0.02903352
962.0,962.0,0.514925
963.0,963.0,2.2353914E-4
964.0,964.0,0.07256399
965.0,965.0,0.042764377
966.0,966.0,0.023141706
967.0,967.0,0.40602225
968.0,968.0,0.21850172
969.0,969.0,0.16975422
970.0,970.0,0.7062061
971.0,971.0,0.5305417
972.0,972.0,0.2927773
973.0,973.0,0.026715133
974.0,974.0,0.40434402
975.0,975.0,0.2456712
976.0,976.0,3.435874E-4
977.0,977.0,0.48776752
978.0,978.0,0.04945952
979.0,979.0,0.51913285
980.0,980.0,0.39239746
981.0,981.0,0.33053464
982.0,982.0,0.0801681
983.0,983.0,0.36151963
984.0,984.0,0.723041
985.0,985.0,0.04275789
986.0,986.0,0.15135828
987.0,987.0,0.35897157
988.0,988.0,0.37411776
989.0,989.0,0.57604027
990.0,990.0,0.31312585
991.0,991.0,0.43640703
992.0,992.0,0.903666
